# File: comtrade_refinedLiquids.csv
# Title: trade of refined liquid products between countries in 2015
# Source: UN Comtrade database: https://comtrade.un.org/data/
# Units: Indicated in data column names
# Column types: iiciicciinnni
# ----------
Year,Reporter Code,Reporter ISO,Trade Flow Code,Partner Code,Partner ISO,Classification,Commodity Code,Qty Unit Code,Qty,Netweight (kg),Trade Value (US$),Flag
2015,842,"USA",2,328,"GUY","H4",2710,8,9562157,9562157,8757302,0
2015,842,"USA",3,328,"GUY","H4",2710,8,3558522,3558522,865298,0
2015,842,"USA",2,332,"HTI","H4",2710,8,107611027,107611027,58483818,0
2015,842,"USA",3,332,"HTI","H4",2710,8,13405990,13405990,2830374,0
2015,842,"USA",2,624,"GNB","H4",2710,8,31587,31587,64945,0
2015,270,"GMB",2,624,"GNB","H3",2710,8,81400,81400,70804,0
2015,270,"GMB",3,624,"GNB","H3",2710,8,81400,81400,70804,0
2015,740,"SUR",1,328,"GUY","H3",2710,8,1689140,1689140,798562,0
2015,780,"TTO",1,320,"GTM","H3",2710,8,433968,433968,460169,0
2015,780,"TTO",1,324,"GIN","H3",2710,8,155783,155783,165373,0
2015,780,"TTO",1,328,"GUY","H3",2710,8,454,454,2053,0
2015,780,"TTO",2,328,"GUY","H3",2710,8,103516629,103516629,79233623,0
2015,780,"TTO",3,328,"GUY","H3",2710,8,397748,397748,2353960,0
2015,780,"TTO",2,332,"HTI","H3",2710,8,26863383,26863383,11539275,0
2015,31,"AZE",1,36,"AUS","H4",2707,8,18,18,2682,0
2015,56,"BEL",2,31,"AZE","H4",2707,8,699580,699580,608946,0
2015,56,"BEL",2,36,"AUS","H4",2707,8,16080,16080,29612,0
2015,56,"BEL",2,40,"AUT","H4",2707,8,566717,566717,570741,0
2015,90,"SLB",1,36,"AUS","H4",2707,8,1810,1810,2118,6
2015,100,"BGR",1,40,"AUT","H4",2707,8,22950,22950,33670,0
2015,104,"MMR",1,36,"AUS","H4",2707,8,20000,20000,13680,0
2015,124,"CAN",2,36,"AUS","H4",2707,8,16595,16595,3365,0
2015,124,"CAN",3,36,"AUS","H4",2707,8,840,840,164,0
2015,124,"CAN",1,40,"AUT","H4",2707,8,438,438,223,0
2015,156,"CHN",2,36,"AUS","H4",2707,8,2399850,2399850,1654510,0
2015,170,"COL",1,40,"AUT","H4",2707,8,0,0,98,0
2015,191,"HRV",1,40,"AUT","H4",2707,8,216347,216347,163821,0
2015,208,"DNK",1,40,"AUT","H4",2707,8,681,681,691,0
2015,218,"ECU",1,533,"ABW","H4",2707,8,58664089,58664089,32536540,0
2015,231,"ETH",1,36,"AUS","H4",2707,8,1,1,70,0
2015,242,"FJI",1,36,"AUS","H4",2707,8,4807,4807,8977,0
2015,251,"FRA",1,31,"AZE","H4",2707,8,3,3,200,0
2015,251,"FRA",2,36,"AUS","H4",2707,8,262100,262100,132108,0
2015,251,"FRA",2,40,"AUT","H4",2707,8,665500,665500,450924,0
2015,268,"GEO",1,31,"AZE","H4",2707,8,974,974,1143,0
2015,276,"DEU",1,40,"AUT","H4",2707,8,188336797,188336797,95880429,0
2015,276,"DEU",2,40,"AUT","H4",2707,8,2421399,2421399,2346274,0
2015,288,"GHA",2,36,"AUS","H4",2707,8,3,3,126,0
2015,296,"KIR",1,36,"AUS","H4",2707,8,10,10,203,0
2015,348,"HUN",1,40,"AUT","H4",2707,8,4341,4341,8103,0
2015,348,"HUN",2,40,"AUT","H4",2707,8,23014,23014,17550,0
2015,360,"IDN",1,36,"AUS","H4",2707,8,36,36,1819,0
2015,381,"ITA",1,40,"AUT","H4",2707,8,5903,5903,13760,0
2015,381,"ITA",2,40,"AUT","H4",2707,8,272781,272781,251599,0
2015,392,"JPN",1,36,"AUS","H4",2707,8,34556165,34556165,11733508,0
2015,392,"JPN",2,36,"AUS","H4",2707,8,215,215,2107,0
2015,410,"KOR",1,36,"AUS","H4",2707,8,19385491,19385491,9648462,0
2015,410,"KOR",2,36,"AUS","H4",2707,8,39035794,39035794,25969687,0
2015,458,"MYS",2,36,"AUS","H4",2707,8,559670,559670,421582,0
2015,458,"MYS",2,40,"AUT","H4",2707,8,80000,80000,59584,0
2015,462,"MDV",1,36,"AUS","H4",2707,8,2,2,3,6
2015,490,"",1,36,"AUS","H4",2707,8,5605005,5605005,2550879,6
2015,490,"",2,36,"AUS","H4",2707,8,6000,6000,10037,0
2015,528,"NLD",2,31,"AZE","H4",2707,8,36010,36010,29959,0
2015,528,"NLD",1,36,"AUS","H4",2707,8,61,61,74,0
2015,528,"NLD",2,36,"AUS","H4",2707,8,137171,137171,143413,0
2015,528,"NLD",1,40,"AUT","H4",2707,8,229711,229711,225271,0
2015,528,"NLD",2,40,"AUT","H4",2707,8,602923,602923,506610,0
2015,528,"NLD",2,51,"ARM","H4",2707,8,820,820,958,0
2015,528,"NLD",1,533,"ABW","H4",2707,8,3,3,4,0
2015,528,"NLD",2,533,"ABW","H4",2707,8,996,996,5546,0
2015,554,"NZL",1,36,"AUS","H4",2707,8,8445,8445,14708,0
2015,554,"NZL",2,36,"AUS","H4",2707,8,5,5,22,0
2015,554,"NZL",3,36,"AUS","H4",2707,8,5,5,22,0
2015,586,"PAK",1,36,"AUS","H4",2707,8,1000,1000,438,0
2015,616,"POL",1,40,"AUT","H4",2707,8,40,40,77,0
2015,616,"POL",2,40,"AUT","H4",2707,8,1730,1730,2461,0
2015,642,"ROU",1,40,"AUT","H4",2707,8,79000,79000,162896,0
2015,643,"RUS",2,51,"ARM","H4",2707,8,1697,1697,1283,0
2015,688,"SRB",1,40,"AUT","H4",2707,8,223793,223793,202710,0
2015,699,"IND",1,36,"AUS","H4",2707,8,403000,403000,270333,0
2015,699,"IND",2,36,"AUS","H4",2707,8,318000,318000,314352,0
2015,702,"SGP",1,36,"AUS","H4",2707,8,804,804,1737,0
2015,702,"SGP",2,36,"AUS","H4",2707,8,12663160,12663160,9769032,0
2015,703,"SVK",1,40,"AUT","H4",2707,8,17003,17003,28573,0
2015,703,"SVK",2,40,"AUT","H4",2707,8,5197394,5197394,3508070,0
2015,703,"SVK",2,51,"ARM","H4",2707,8,13,13,66,0
2015,704,"VNM",1,36,"AUS","H4",2707,1,NA,550086,655963,4
2015,705,"SVN",1,40,"AUT","H4",2707,8,23610,23610,19618,0
2015,705,"SVN",2,40,"AUT","H4",2707,8,1,1,42,0
2015,710,"ZAF",2,36,"AUS","H4",2707,8,113694,113694,255987,0
2015,724,"ESP",2,40,"AUT","H4",2707,8,68440,68440,41898,0
2015,752,"SWE",2,36,"AUS","H4",2707,8,8712,8712,2134,6
2015,757,"CHE",2,36,"AUS","H4",2707,8,2245,2245,12478,0
2015,757,"CHE",2,40,"AUT","H4",2707,8,4597,4597,20291,0
2015,764,"THA",1,36,"AUS","H4",2707,8,6591160,6591160,5618875,0
2015,764,"THA",2,36,"AUS","H4",2707,8,3483515,3483515,1665247,0
2015,784,"ARE",1,40,"AUT","H4",2707,8,6,6,174,0
2015,792,"TUR",2,31,"AZE","H4",2707,8,31347,31347,44664,0
2015,807,"MKD",1,40,"AUT","H4",2707,8,29830,29830,30768,0
2015,826,"GBR",2,36,"AUS","H4",2707,8,81256,81256,155349,0
2015,826,"GBR",2,40,"AUT","H4",2707,8,261072,261072,238428,0
2015,842,"USA",1,36,"AUS","H4",2707,8,565220,565220,542676,0
2015,842,"USA",2,36,"AUS","H4",2707,8,312290,312290,650169,6
2015,842,"USA",2,40,"AUT","H4",2707,8,2211,2211,3910,6
2015,842,"USA",2,533,"ABW","H4",2707,8,11906,11906,4704,6
2015,882,"WSM",1,36,"AUS","H4",2707,8,1,1,109,0
2015,31,"AZE",2,40,"AUT","H4",2709,8,1015770000,1015770000,405989786,0
2015,36,"AUS",1,36,"AUS","H4",2709,8,267001510,267001510,127393148,0
2015,36,"AUS",4,36,"AUS","H4",2709,8,267001510,267001510,127393148,0
2015,40,"AUT",1,31,"AZE","H4",2709,8,839893000,839893000,367498936,0
2015,50,"BGD",1,36,"AUS","H4",2709,8,4765292,4765292,1668370,0
2015,56,"BEL",1,31,"AZE","H4",2709,8,6752570,6752570,3032418,0
2015,76,"BRA",1,36,"AUS","H4",2709,8,382079000,382079000,212746464,0
2015,76,"BRA",2,533,"ABW","H4",2709,8,46857000,46857000,12974033,0
2015,90,"SLB",1,36,"AUS","H4",2709,8,259117,259117,11452,6
2015,96,"BRN",2,36,"AUS","H4",2709,8,533892000,533892000,217614751,0
2015,124,"CAN",1,31,"AZE","H4",2709,12,1019354,NA,345850007,0
2015,124,"CAN",1,36,"AUS","H4",2709,12,0,NA,20,0
2015,156,"CHN",1,31,"AZE","H4",2709,8,284233589,284233589,152259552,0
2015,156,"CHN",1,36,"AUS","H4",2709,8,2388751388,2388751388,1013014998,0
2015,170,"COL",2,533,"ABW","H4",2709,8,2298988535,2298988535,724744235,0
2015,178,"COG",2,36,"AUS","H4",2709,8,246734000,246734000,102967304,0
2015,191,"HRV",1,31,"AZE","H4",2709,8,915225146,915225146,391490010,0
2015,203,"CZE",1,31,"AZE","H4",2709,8,2382922939,2382922939,1046037888,0
2015,203,"CZE",2,40,"AUT","H4",2709,8,27816550,27816550,10268007,0
2015,214,"DOM",1,533,"ABW","H4",2709,8,41722323,41722323,31938350,6
2015,242,"FJI",1,36,"AUS","H4",2709,8,110,110,5931,0
2015,251,"FRA",1,31,"AZE","H4",2709,8,3006663986,3006663986,1247116803,0
2015,251,"FRA",2,40,"AUT","H4",2709,8,71500,71500,674020,0
2015,276,"DEU",1,31,"AZE","H4",2709,8,5470741000,5470741000,2367251106,0
2015,276,"DEU",2,40,"AUT","H4",2709,8,1743817,1743817,511161,0
2015,300,"GRC",1,31,"AZE","H4",2709,8,508419654,508419654,205922475,0
2015,360,"IDN",1,31,"AZE","H4",2709,8,2789115000,2789115000,1284072279,0
2015,360,"IDN",1,36,"AUS","H4",2709,8,260276659,260276659,99552032,0
2015,360,"IDN",2,36,"AUS","H4",2709,8,1735509491,1735509491,674982176,0
2015,372,"IRL",1,31,"AZE","H4",2709,8,83779300,83779300,31015127,0
2015,381,"ITA",1,31,"AZE","H4",2709,8,11256200000,11256200000,4610770120,0
2015,392,"JPN",1,36,"AUS","H4",2709,8,1113276368,1113276368,510735604,6
2015,398,"KAZ",2,36,"AUS","H4",2709,8,4967864,4967864,1622191,0
2015,398,"KAZ",2,40,"AUT","H4",2709,8,999573000,999573000,415403113,0
2015,410,"KOR",1,36,"AUS","H4",2709,8,2118469465,2118469465,959657462,0
2015,410,"KOR",1,533,"ABW","H4",2709,8,149633926,149633926,52368010,0
2015,440,"LTU",1,31,"AZE","H4",2709,8,87891926,87891926,33934187,0
2015,458,"MYS",1,36,"AUS","H4",2709,8,442020096,442020096,213406052,0
2015,458,"MYS",2,36,"AUS","H4",2709,8,3456850432,3456850432,1495662210,0
2015,490,"",1,31,"AZE","H4",2709,8,542315000,542315000,224101401,0
2015,490,"",1,36,"AUS","H4",2709,8,80982000,80982000,25896668,0
2015,516,"NAM",1,36,"AUS","H4",2709,8,1,1,11,0
2015,528,"NLD",1,31,"AZE","H4",2709,8,13,13,9,0
2015,528,"NLD",1,36,"AUS","H4",2709,8,1701,1701,1444,0
2015,528,"NLD",1,40,"AUT","H4",2709,8,98364,98364,72094,0
2015,528,"NLD",2,40,"AUT","H4",2709,8,91633,91633,65740,0
2015,528,"NLD",1,533,"ABW","H4",2709,8,51,51,36,0
2015,554,"NZL",1,36,"AUS","H4",2709,8,111261249,111261249,44294588,6
2015,554,"NZL",2,36,"AUS","H4",2709,8,1103090000,1103090000,443499301,0
2015,554,"NZL",3,36,"AUS","H4",2709,8,6780000,6780000,2197763,0
2015,566,"NGA",2,36,"AUS","H4",2709,8,118242585,118242585,45230059,6
2015,566,"NGA",2,533,"ABW","H4",2709,8,116804572,116804572,44679991,6
2015,586,"PAK",2,36,"AUS","H4",2709,8,30332000,30332000,13497582,0
2015,616,"POL",2,40,"AUT","H4",2709,8,5,5,8,0
2015,620,"PRT",1,31,"AZE","H4",2709,8,1095720700,1095720700,463340397,0
2015,634,"QAT",2,36,"AUS","H4",2709,8,68643083,68643083,32985326,0
2015,642,"ROU",1,31,"AZE","H4",2709,8,246058206,246058206,99943424,0
2015,642,"ROU",1,40,"AUT","H4",2709,8,80,80,706,0
2015,699,"IND",1,31,"AZE","H4",2709,8,138996992,138996992,61938275,0
2015,699,"IND",1,36,"AUS","H4",2709,8,519676016,519676016,177528880,0
2015,702,"SGP",1,36,"AUS","H4",2709,8,906867000,906867000,438530781,0
2015,703,"SVK",1,40,"AUT","H4",2709,8,192,192,1531,0
2015,703,"SVK",2,40,"AUT","H4",2709,8,9653650,9653650,3634218,0
2015,704,"VNM",2,36,"AUS","H4",2709,8,1398904576,1398904576,584093552,0
2015,724,"ESP",1,31,"AZE","H4",2709,8,1056610000,1056610000,465105282,0
2015,757,"CHE",1,31,"AZE","H4",2709,8,174808982,174808982,77146671,0
2015,757,"CHE",2,40,"AUT","H4",2709,8,150,150,1381,0
2015,764,"THA",1,31,"AZE","H4",2709,1,0,NA,375257199,6
2015,764,"THA",1,36,"AUS","H4",2709,8,2179836098,2179836098,930260522,6
2015,764,"THA",2,36,"AUS","H4",2709,8,5,5,9,0
2015,784,"ARE",1,36,"AUS","H4",2709,8,1366,NA,544,6
2015,788,"TUN",1,31,"AZE","H4",2709,8,690204418,690204418,305756474,0
2015,818,"EGY",2,31,"AZE","H4",2709,8,6.3e+07,6.3e+07,21698003,0
2015,842,"USA",1,31,"AZE","H4",2709,8,802639744,802639744,342808376,0
2015,842,"USA",1,36,"AUS","H4",2709,8,497103264,497103264,201218361,0
2015,882,"WSM",1,36,"AUS","H4",2709,8,1,1,21,6
2015,894,"ZMB",1,36,"AUS","H4",2709,8,354,354,409,0
2015,8,"ALB",1,40,"AUT","H4",2710,8,59410,59410,131147,0
2015,12,"DZA",1,31,"AZE","H4",2710,8,26908342,26908342,15735269,0
2015,12,"DZA",1,36,"AUS","H4",2710,8,4518,4518,121997,0
2015,12,"DZA",1,40,"AUT","H4",2710,8,506,506,8858,0
2015,24,"AGO",1,40,"AUT","H4",2710,8,80,80,663,0
2015,31,"AZE",2,36,"AUS","H4",2710,8,313718,313718,289604,0
2015,31,"AZE",1,40,"AUT","H4",2710,8,27533,27533,31715,0
2015,31,"AZE",2,40,"AUT","H4",2710,8,1560430,1560430,992447,0
2015,31,"AZE",2,533,"ABW","H4",2710,8,19297,19297,7668,0
2015,32,"ARG",1,36,"AUS","H4",2710,8,3,3,301,0
2015,32,"ARG",1,40,"AUT","H4",2710,8,588,588,4982,0
2015,36,"AUS",1,36,"AUS","H4",2710,8,17617145,17617145,5850405,0
2015,36,"AUS",4,36,"AUS","H4",2710,8,17617145,17617145,5850405,0
2015,36,"AUS",1,40,"AUT","H4",2710,8,61425,61425,173941,6
2015,40,"AUT",2,31,"AZE","H4",2710,8,145633,145633,442829,0
2015,40,"AUT",1,36,"AUS","H4",2710,8,636,636,13884,0
2015,40,"AUT",2,36,"AUS","H4",2710,8,8514,8514,62984,0
2015,40,"AUT",2,51,"ARM","H4",2710,8,3619,3619,14551,0
2015,48,"BHR",1,36,"AUS","H4",2710,8,1459,1459,27723,0
2015,48,"BHR",1,40,"AUT","H4",2710,8,4995,4995,23329,6
2015,50,"BGD",1,36,"AUS","H4",2710,8,200,200,1134,0
2015,50,"BGD",1,40,"AUT","H4",2710,8,15,15,105,0
2015,51,"ARM",1,40,"AUT","H4",2710,8,41046,41046,33216,0
2015,56,"BEL",1,31,"AZE","H4",2710,8,1,1,49,0
2015,56,"BEL",2,31,"AZE","H4",2710,8,1131743,1131743,2395240,0
2015,56,"BEL",1,36,"AUS","H4",2710,8,21053955,21053955,8214820,0
2015,56,"BEL",2,36,"AUS","H4",2710,8,7754862,7754862,14001025,6
2015,56,"BEL",1,40,"AUT","H4",2710,8,689003,689003,2045184,0
2015,56,"BEL",2,40,"AUT","H4",2710,8,20670827,20670827,25578343,0
2015,56,"BEL",2,51,"ARM","H4",2710,8,715346,715346,884249,0
2015,56,"BEL",1,533,"ABW","H4",2710,8,1,1,94,0
2015,56,"BEL",2,533,"ABW","H4",2710,8,5118,5118,6755,0
2015,68,"BOL",1,40,"AUT","H4",2710,8,54,54,3776,0
2015,70,"BIH",1,40,"AUT","H4",2710,8,5127161,5127161,4659251,0
2015,70,"BIH",2,40,"AUT","H4",2710,8,3878371,3878371,2764563,0
2015,76,"BRA",2,36,"AUS","H4",2710,8,28796,28796,44518,6
2015,76,"BRA",1,40,"AUT","H4",2710,8,7990,7990,54966,6
2015,90,"SLB",1,36,"AUS","H4",2710,1,NA,NA,2993491,0
2015,90,"SLB",2,36,"AUS","H4",2710,1,NA,NA,1851,0
2015,90,"SLB",3,36,"AUS","H4",2710,1,NA,31,32,4
2015,96,"BRN",1,36,"AUS","H4",2710,8,105,105,1893,0
2015,96,"BRN",2,36,"AUS","H4",2710,8,312,312,3275,0
2015,100,"BGR",2,31,"AZE","H4",2710,8,1735485,1735485,1128557,0
2015,100,"BGR",1,40,"AUT","H4",2710,8,626791,626791,1897063,0
2015,100,"BGR",2,40,"AUT","H4",2710,8,38992925,38992925,25173264,0
2015,100,"BGR",2,51,"ARM","H4",2710,8,182502,182502,416667,0
2015,104,"MMR",1,36,"AUS","H4",2710,8,788968,788968,920875,0
2015,112,"BLR",1,31,"AZE","H4",2710,8,987934,987934,717100,0
2015,112,"BLR",2,31,"AZE","H4",2710,8,636909,636909,743200,0
2015,112,"BLR",1,36,"AUS","H4",2710,8,4,4,400,0
2015,112,"BLR",1,40,"AUT","H4",2710,8,59110,59110,132600,0
2015,112,"BLR",2,40,"AUT","H4",2710,8,1067111,1067111,931100,0
2015,112,"BLR",1,51,"ARM","H4",2710,8,383148,383148,440900,0
2015,112,"BLR",2,51,"ARM","H4",2710,8,174767,174767,207000,0
2015,116,"KHM",1,36,"AUS","H4",2710,8,30435,30435,56086,0
2015,116,"KHM",1,40,"AUT","H4",2710,8,21,21,2686,0
2015,120,"CMR",1,40,"AUT","H4",2710,8,1801,1801,12964,0
2015,124,"CAN",2,31,"AZE","H4",2710,8,26218,26218,43639,0
2015,124,"CAN",3,31,"AZE","H4",2710,8,228,228,129,0
2015,124,"CAN",1,36,"AUS","H4",2710,8,4821,4821,24643,0
2015,124,"CAN",2,36,"AUS","H4",2710,8,303382,303382,846197,0
2015,124,"CAN",3,36,"AUS","H4",2710,8,105889,105889,434637,0
2015,124,"CAN",1,40,"AUT","H4",2710,8,8109,0,120461,0
2015,124,"CAN",2,40,"AUT","H4",2710,8,5037,5037,5352,0
2015,124,"CAN",3,40,"AUT","H4",2710,8,3876,3876,4757,0
2015,124,"CAN",1,533,"ABW","H4",2710,8,81115200,81115200,42291932,0
2015,144,"LKA",2,36,"AUS","H4",2710,8,13,13,345,0
2015,144,"LKA",1,40,"AUT","H4",2710,8,70,70,868,0
2015,152,"CHL",1,36,"AUS","H4",2710,8,3214,3214,61872,0
2015,152,"CHL",1,40,"AUT","H4",2710,8,137043,137043,82903,6
2015,152,"CHL",1,51,"ARM","H4",2710,8,2321,2321,1307,6
2015,156,"CHN",2,31,"AZE","H4",2710,8,2124853,2124853,1384691,0
2015,156,"CHN",1,36,"AUS","H4",2710,8,78611915,78611915,47630670,0
2015,156,"CHN",2,36,"AUS","H4",2710,8,1452223700,1452223700,940556261,0
2015,156,"CHN",1,40,"AUT","H4",2710,8,52972,52972,554874,6
2015,156,"CHN",2,40,"AUT","H4",2710,8,12154267,12154267,7926359,0
2015,170,"COL",1,36,"AUS","H4",2710,8,187221,187221,693214,0
2015,170,"COL",1,40,"AUT","H4",2710,8,4301,4301,14091,0
2015,170,"COL",1,533,"ABW","H4",2710,8,38273083,38273083,19886535,0
2015,170,"COL",2,533,"ABW","H4",2710,8,559738809,559738809,128594940,0
2015,180,"COD",1,36,"AUS","H4",2710,8,799,799,4588,0
2015,188,"CRI",1,36,"AUS","H4",2710,8,103,103,2868,0
2015,188,"CRI",2,36,"AUS","H4",2710,8,3182,3182,27973,0
2015,188,"CRI",1,40,"AUT","H4",2710,8,33290,33290,109803,6
2015,188,"CRI",2,40,"AUT","H4",2710,8,4,4,7,0
2015,191,"HRV",1,40,"AUT","H4",2710,8,3194038,3194038,6035444,0
2015,191,"HRV",2,40,"AUT","H4",2710,8,1492,1492,10460,0
2015,196,"CYP",1,36,"AUS","H4",2710,8,680,680,16514,0
2015,203,"CZE",2,31,"AZE","H4",2710,8,666948,666948,481688,0
2015,203,"CZE",1,36,"AUS","H4",2710,8,77,77,5711,0
2015,203,"CZE",2,36,"AUS","H4",2710,8,5423,5423,80697,0
2015,203,"CZE",1,40,"AUT","H4",2710,8,237919811,237919811,189158162,6
2015,203,"CZE",2,40,"AUT","H4",2710,8,290369317,290369317,167692914,6
2015,203,"CZE",2,51,"ARM","H4",2710,8,3805,3805,34965,0
2015,204,"BEN",1,40,"AUT","H4",2710,8,176,176,11653,0
2015,208,"DNK",2,31,"AZE","H4",2710,8,925,925,11814,0
2015,208,"DNK",1,36,"AUS","H4",2710,8,2982,2982,28109,0
2015,208,"DNK",2,36,"AUS","H4",2710,8,4341,4341,33869,0
2015,208,"DNK",1,40,"AUT","H4",2710,8,112929,112929,131164,0
2015,208,"DNK",2,40,"AUT","H4",2710,8,66611,66611,89489,6
2015,214,"DOM",1,36,"AUS","H4",2710,1,NA,1281,2130,4
2015,214,"DOM",1,40,"AUT","H4",2710,1,NA,1860,2204,4
2015,214,"DOM",1,533,"ABW","H4",2710,1,NA,12203247,12949147,4
2015,214,"DOM",2,533,"ABW","H4",2710,1,NA,12695,72404,0
2015,218,"ECU",1,36,"AUS","H4",2710,8,1525,1525,30248,0
2015,218,"ECU",2,36,"AUS","H4",2710,8,60,60,566,0
2015,218,"ECU",1,40,"AUT","H4",2710,8,1057,1057,23520,0
2015,222,"SLV",1,36,"AUS","H4",2710,8,3675,3675,42465,0
2015,222,"SLV",1,40,"AUT","H4",2710,8,23,23,665,0
2015,233,"EST",2,31,"AZE","H4",2710,8,281,281,766,0
2015,233,"EST",2,36,"AUS","H4",2710,8,2630,2630,64737,0
2015,233,"EST",1,40,"AUT","H4",2710,8,29172,29172,84510,0
2015,233,"EST",2,51,"ARM","H4",2710,8,562,562,1485,0
2015,242,"FJI",1,36,"AUS","H4",2710,8,1875319,1875319,2509316,6
2015,242,"FJI",2,36,"AUS","H4",2710,8,518,518,1122,6
2015,242,"FJI",3,36,"AUS","H4",2710,8,514,514,594,6
2015,246,"FIN",2,31,"AZE","H4",2710,8,2834,2834,11544,0
2015,246,"FIN",1,36,"AUS","H4",2710,8,47,47,294,0
2015,246,"FIN",1,40,"AUT","H4",2710,8,36058,36058,114682,0
2015,246,"FIN",2,40,"AUT","H4",2710,8,2393,2393,16394,0
2015,251,"FRA",2,31,"AZE","H4",2710,8,300261,300261,470078,0
2015,251,"FRA",1,36,"AUS","H4",2710,8,5799,5799,31976,0
2015,251,"FRA",2,36,"AUS","H4",2710,8,1643222,1643222,2639753,6
2015,251,"FRA",1,40,"AUT","H4",2710,8,3514871,3514871,3387172,0
2015,251,"FRA",2,40,"AUT","H4",2710,8,6783385,6783385,12598586,0
2015,251,"FRA",2,51,"ARM","H4",2710,8,59221,59221,93879,0
2015,251,"FRA",1,533,"ABW","H4",2710,8,13454258,13454258,7784009,0
2015,251,"FRA",2,533,"ABW","H4",2710,8,33,33,499,0
2015,258,"PYF",1,36,"AUS","H4",2710,8,187844,187844,286497,0
2015,258,"PYF",2,36,"AUS","H4",2710,8,8,8,182,0
2015,268,"GEO",1,31,"AZE","H4",2710,8,280981311,282536511,138145686,0
2015,268,"GEO",2,31,"AZE","H4",2710,8,772500,772500,1202657,0
2015,268,"GEO",3,31,"AZE","H4",2710,8,628875,628875,1079731,0
2015,268,"GEO",1,40,"AUT","H4",2710,8,520,520,9738,0
2015,268,"GEO",1,51,"ARM","H4",2710,8,48,48,296,0
2015,268,"GEO",2,51,"ARM","H4",2710,8,951339,951339,1154003,0
2015,268,"GEO",3,51,"ARM","H4",2710,8,145913,145913,551173,0
2015,276,"DEU",2,31,"AZE","H4",2710,8,2158103,2158103,5867198,0
2015,276,"DEU",1,36,"AUS","H4",2710,8,2760,2760,50679,0
2015,276,"DEU",2,36,"AUS","H4",2710,8,3625202,3625202,10909142,0
2015,276,"DEU",1,40,"AUT","H4",2710,8,499742773,499742773,202215231,6
2015,276,"DEU",2,40,"AUT","H4",2710,8,3680295332,3680295332,2514866213,6
2015,276,"DEU",2,51,"ARM","H4",2710,8,263617,263617,695686,0
2015,276,"DEU",2,533,"ABW","H4",2710,8,223,223,739,0
2015,288,"GHA",1,36,"AUS","H4",2710,1,0,0,116908,0
2015,288,"GHA",1,40,"AUT","H4",2710,8,81034,81034,381142,0
2015,296,"KIR",1,36,"AUS","H4",2710,8,28696,28696,139502,0
2015,296,"KIR",2,36,"AUS","H4",2710,8,28932,28932,52258,0
2015,300,"GRC",1,31,"AZE","H4",2710,8,65655490,65655490,38624561,0
2015,300,"GRC",2,31,"AZE","H4",2710,8,7632,7632,4948,0
2015,300,"GRC",1,36,"AUS","H4",2710,8,10,10,166,0
2015,300,"GRC",2,36,"AUS","H4",2710,8,49988,49988,36594,0
2015,300,"GRC",1,40,"AUT","H4",2710,8,353252,353252,1270583,0
2015,300,"GRC",2,40,"AUT","H4",2710,8,7681085,7681085,5184774,0
2015,300,"GRC",2,51,"ARM","H4",2710,8,4058,4058,4156,0
2015,308,"GRD",1,533,"ABW","H4",2710,8,20897,20897,59291,0
2015,320,"GTM",1,40,"AUT","H4",2710,8,99,99,1054,0
2015,340,"HND",1,36,"AUS","H4",2710,8,606,606,10283,0
2015,340,"HND",1,40,"AUT","H4",2710,8,128,128,6673,0
2015,344,"HKG",1,36,"AUS","H4",2710,8,209217,209217,9251369,0
2015,344,"HKG",2,36,"AUS","H4",2710,8,9455,9455,5141996,0
2015,344,"HKG",3,36,"AUS","H4",2710,8,7426,7426,191855,0
2015,344,"HKG",1,40,"AUT","H4",2710,8,23,23,20597,0
2015,348,"HUN",2,31,"AZE","H4",2710,8,86910,86910,88555,0
2015,348,"HUN",1,40,"AUT","H4",2710,8,473574069,473574069,290505531,0
2015,348,"HUN",2,40,"AUT","H4",2710,8,110463121,110463121,65358244,0
2015,348,"HUN",2,51,"ARM","H4",2710,8,11,11,82,0
2015,352,"ISL",1,36,"AUS","H4",2710,8,485,485,9016,0
2015,352,"ISL",2,36,"AUS","H4",2710,8,55868,55868,32208,0
2015,352,"ISL",1,40,"AUT","H4",2710,8,120518,120518,82185,0
2015,352,"ISL",2,40,"AUT","H4",2710,8,570959,570959,348200,0
2015,352,"ISL",2,533,"ABW","H4",2710,8,39078,39078,19571,0
2015,360,"IDN",1,36,"AUS","H4",2710,8,507472,507472,638875,0
2015,360,"IDN",2,36,"AUS","H4",2710,8,1543134,1543134,2504492,0
2015,360,"IDN",1,40,"AUT","H4",2710,8,41,41,2767,0
2015,364,"IRN",2,31,"AZE","H4",2710,8,5541794,5541794,3940655,0
2015,364,"IRN",1,40,"AUT","H4",2710,8,23840,23840,60967,0
2015,364,"IRN",2,51,"ARM","H4",2710,8,24766760,24766760,20470109,0
2015,372,"IRL",2,36,"AUS","H4",2710,8,1,1,52,0
2015,372,"IRL",1,40,"AUT","H4",2710,8,152,152,2617,0
2015,372,"IRL",2,40,"AUT","H4",2710,8,273011,273011,185075,0
2015,376,"ISR",1,40,"AUT","H4",2710,1,NA,NA,106000,0
2015,381,"ITA",1,31,"AZE","H4",2710,8,337824110,337824110,133166940,0
2015,381,"ITA",2,31,"AZE","H4",2710,8,9446999,9446999,6272695,0
2015,381,"ITA",2,36,"AUS","H4",2710,8,312149,312149,1120857,0
