# File: A_jet_fuel_net_trade.csv
# Title: A_jet_fuel_net_trade
# Units: Various
# Description: NA
# Source: KBN generated this using net jet trade from IEA temporarily. We should re-generate this in the data system
# Column types: iinnnnn 
# ----------
GCAM_region_ID,year,value,cons,prod,imports,exports
4,1971,-0.001977118,0.009100895,0.007123777,0.001977118,0
4,1972,-0.002220589,0.009040122,0.006819533,0.002220589,0
4,1973,-0.003598754,0.010252477,0.006653723,0.003598754,0
4,1974,-0.001162802,0.011531107,0.010368305,0.001162802,0
17,2005,0.123061723,0.14697046,0.270032183,0,0.123061723
4,1976,-0.006059275,0.012735956,0.006676681,0.006059275,0
4,1977,-0.004800321,0.012872774,0.008072453,0.004800321,0
4,1978,-0.006412596,0.015114154,0.008701558,0.006412596,0
4,1979,-0.0051633,0.014747402,0.009584102,0.0051633,0
4,1980,-0.003949559,0.01489423,0.010944671,0.003949559,0
4,1981,-0.003133388,0.014226519,0.011093131,0.003133388,0
4,1982,-0.003886516,0.013240355,0.009353839,0.003886516,0
4,1983,-0.002646038,0.013599273,0.010953235,0.002646038,0
4,1984,-0.007388619,0.018192617,0.010803998,0.007388619,0
4,1985,-0.014303665,0.025088517,0.010784852,0.014303665,0
4,1986,-0.016328055,0.029450476,0.013122421,0.016328055,0
4,1987,-0.016217014,0.029988841,0.013771827,0.016217014,0
4,1988,-0.016055212,0.031350878,0.015295666,0.016055212,0
4,1989,-0.012969321,0.031340525,0.018371204,0.012969321,0
25,2010,0.104390653,0.035297319,0.139687972,0,0.104390653
4,1991,-0.012708875,0.030471864,0.017762989,0.012708875,0
4,1992,-0.010200293,0.025150117,0.014949824,0.010200293,0
4,1993,-0.011401698,0.025999459,0.014597761,0.011401698,0
4,1994,-0.017947897,0.034193624,0.016245727,0.017947897,0
4,1995,-0.018747192,0.031693859,0.012946667,0.018747192,0
4,1996,-0.016032412,0.030391078,0.014358666,0.016032412,0
4,1997,-0.016475593,0.030928702,0.014453109,0.016475593,0
4,1998,-0.012257511,0.025736102,0.013478591,0.012257511,0
4,1999,-0.015571589,0.032514454,0.016942865,0.015571589,0
4,2000,-0.02365727,0.03718941,0.01353214,0.02365727,0
4,2001,-0.022222239,0.036755205,0.014532966,0.022222239,0
4,2002,-0.015577891,0.032566869,0.016988978,0.015577891,0
4,2003,-0.017625345,0.034237898,0.016612553,0.017625345,0
4,2004,-0.022237775,0.039009689,0.016771914,0.022237775,0
3,2005,0.107857244,0.104237482,0.212094726,0,0.107857244
4,2006,-0.013159261,0.027005962,0.013846701,0.013159261,0
4,2007,-0.018718325,0.028274631,0.009556306,0.018718325,0
4,2008,-0.022933489,0.034262986,0.011329497,0.022933489,0
4,2009,-0.02301732,0.033061964,0.010044644,0.02301732,0
29,2015,0.061958289,0.786142407,0.848100696,0,0.061958289
4,2011,-0.028996625,0.042088628,0.013092003,0.028996625,0
4,2012,-0.020739608,0.033642582,0.012902974,0.020739608,0
4,2013,-0.022721228,0.037254488,0.01453326,0.022721228,0
4,2014,-0.026947175,0.041497871,0.014550696,0.026947175,0
28,2015,0.456617119,0.2358811,0.692498219,0,0.456617119
5,1971,-0.01545808,0.023669283,0.008211203,0.01545808,0
5,1972,-0.013633477,0.024003692,0.010370215,0.013633477,0
5,1973,-0.014946517,0.027721732,0.012775215,0.014946517,0
5,1974,-0.015018856,0.028715959,0.013697103,0.015018856,0
23,2015,0.07539854,0.42450226,0.4999008,0,0.07539854
5,1976,-0.021066483,0.034393037,0.013326554,0.021066483,0
5,1977,-0.025548228,0.038870951,0.013322723,0.025548228,0
5,1978,-0.028244404,0.040626086,0.012381682,0.028244404,0
5,1979,-0.026869878,0.040738281,0.013868403,0.026869878,0
5,1980,-0.029277361,0.046988242,0.017710881,0.029277361,0
5,1981,-0.029986549,0.047462848,0.017476299,0.029986549,0
5,1982,-0.033129538,0.048602244,0.015472706,0.033129538,0
5,1983,-0.032866036,0.047620496,0.01475446,0.032866036,0
5,1984,-0.032343045,0.046120865,0.01377782,0.032343045,0
5,1985,-0.034131865,0.047609355,0.01347749,0.034131865,0
5,1986,-0.014317963,0.041951651,0.027633688,0.014317963,0
5,1987,-0.011743173,0.040946479,0.029203306,0.011743173,0
5,1988,0.000206347,0.04386527,0.044071617,0,0.000206347
5,1989,-0.007717295,0.04684784,0.039130545,0.007717295,0
3,2010,0.077102536,0.128577318,0.205679854,0,0.077102536
5,1991,-0.000625938,0.047973188,0.04734725,0.000625938,0
5,1992,2.91372E-05,0.048133602,0.048162739,0,2.91E-05
5,1993,-0.007063623,0.04747039,0.040406767,0.007063623,0
5,1994,-0.008303294,0.051654224,0.04335093,0.008303294,0
5,1995,-0.005643828,0.054690569,0.049046741,0.005643828,0
5,1996,-0.008832322,0.061814688,0.052982366,0.008832322,0
5,1997,-0.001186608,0.048916834,0.047730226,0.001186608,0
5,1998,-0.007541791,0.053810932,0.046269141,0.007541791,0
5,1999,-0.008163444,0.052043324,0.04387988,0.008163444,0
5,2000,-0.015386074,0.055424195,0.040038121,0.015386074,0
5,2001,-0.009046046,0.053240488,0.044194442,0.009046046,0
5,2002,-0.006181433,0.0523873,0.046205867,0.006181433,0
5,2003,-0.006877298,0.055990315,0.049113017,0.006877298,0
5,2004,0.003567756,0.059292852,0.062860608,0,0.003567756
19,2015,0.069075612,0.4125303,0.481605912,0,0.069075612
5,2006,-0.008555435,0.064885218,0.056329783,0.008555435,0
5,2007,0.002305705,0.067960466,0.070266171,0,0.002305705
5,2008,-0.033433169,0.091651664,0.058218495,0.033433169,0
5,2009,-0.025136827,0.079885923,0.054749096,0.025136827,0
17,2015,0.182761233,0.27924806,0.462009293,0,0.182761233
5,2011,-0.030318258,0.07947373,0.049155472,0.030318258,0
5,2012,-0.029609033,0.079487028,0.049877995,0.029609033,0
5,2013,-0.021633579,0.07466571,0.053032131,0.021633579,0
5,2014,-0.023121423,0.072216464,0.049095041,0.023121423,0
19,2010,0.069244449,0.36054018,0.429784629,0,0.069244449
6,1971,-0.00326508,0.06002724,0.05676216,0.00326508,0
6,1972,-0.004186,0.06207838,0.05789238,0.004186,0
6,1973,-0.00535808,0.06756204,0.06220396,0.00535808,0
6,1974,-0.00276276,0.0722085,0.06944574,0.00276276,0
13,1975,0.12290458,0.711815163,0.834719743,0,0.12290458
6,1976,-0.00719992,0.07882238,0.07162246,0.00719992,0
6,1977,-0.00632086,0.0814177,0.07509684,0.00632086,0
6,1978,-0.01079988,0.08807344,0.07727356,0.01079988,0
6,1979,-0.0127673,0.08870134,0.07593404,0.0127673,0
6,1980,-0.01498588,0.0904176,0.07543172,0.01498588,0
6,1981,-0.00925106,0.0893711,0.08012004,0.00925106,0
6,1982,-0.0058604,0.09456174,0.08870134,0.0058604,0
6,1983,-0.00519064,0.09179898,0.08660834,0.00519064,0
6,1984,-0.00079534,0.0935571,0.09276176,0.00079534,0
6,1985,-0.00452088,0.09954308,0.0950222,0.00452088,0
6,1986,-0.00950222,0.10598952,0.0964873,0.00950222,0
6,1987,0.000859028,0.11582662,0.116685648,0,0.000859028
6,1988,0.009427721,0.12742184,0.136849561,0,0.009427721
6,1989,0.011371631,0.13868218,0.150053811,0,0.011371631
30,2005,0.072055071,0.09987796,0.171933031,0,0.072055071
6,1991,0.007575045,0.14659372,0.154168765,0,0.007575045
6,1992,0.008591093,0.1540448,0.162635893,0,0.008591093
6,1993,0.012809008,0.16417492,0.176983928,0,0.012809008
6,1994,0.007318953,0.17108182,0.178400773,0,0.007318953
6,1995,-0.00058604,0.19305832,0.19247228,0.00058604,0
6,1996,0.003978541,0.2057419,0.209720441,0,0.003978541
6,1997,0.007173299,0.21135114,0.218524439,0,0.007173299
6,1998,0.013239974,0.21490924,0.228149214,0,0.013239974
6,1999,0.008295559,0.21444878,0.222744339,0,0.008295559
6,2000,0.010776266,0.22030918,0.231085446,0,0.010776266
6,2001,0.007844713,0.24182522,0.249669933,0,0.007844713
6,2002,0.007820189,0.20854652,0.216366709,0,0.007820189
6,2003,-0.00129766,0.19845826,0.1971606,0.00129766,0
6,2004,-0.02440438,0.20482098,0.1804166,0.02440438,0
30,2010,0.059831874,0.09158968,0.151421554,0,0.059831874
6,2006,-0.03126942,0.24031826,0.20904884,0.03126942,0
6,2007,-0.04152512,0.25480182,0.2132767,0.04152512,0
6,2008,-0.06789692,0.2643459,0.19644898,0.06789692,0
6,2009,-0.07442708,0.26242034,0.18799326,0.07442708,0
15,2015,0.002637201,0.210081106,0.212718307,0,0.002637201
6,2011,-0.07300384,0.29938272,0.22637888,0.07300384,0
6,2012,-0.07982702,0.30813146,0.22830444,0.07982702,0
6,2013,-0.11524058,0.32391268,0.2086721,0.11524058,0
6,2014,-0.12867764,0.33705672,0.20837908,0.12867764,0
29,1975,0.088045309,0.114372107,0.202417416,0,0.088045309
7,1971,-0.0043953,0.03436706,0.02997176,0.0043953,0
7,1972,-0.00493948,0.03884608,0.0339066,0.00493948,0
7,1973,-0.00498134,0.04592042,0.04093908,0.00498134,0
7,1974,0.000665544,0.05228314,0.052948684,0,0.000665544
15,2010,0.033308842,0.07628106,0.109589902,0,0.033308842
7,1976,-0.00318136,0.06145048,0.05826912,0.00318136,0
7,1977,-0.00079534,0.07024108,0.06944574,0.00079534,0
7,1978,-0.0023023,0.07225036,0.06994806,0.0023023,0
7,1979,-0.00527436,0.08187816,0.0766038,0.00527436,0
7,1980,0.000999957,0.08125026,0.082250217,0,0.000999957
7,1981,0.010793314,0.09045946,0.101252774,0,0.010793314
7,1982,0.011848671,0.09225944,0.104108111,0,0.011848671
7,1983,0.002680237,0.09242688,0.095107117,0,0.002680237
7,1984,0.024574737,0.0835107,0.108085437,0,0.024574737
7,1985,0.011365984,0.08819902,0.099565004,0,0.011365984
7,1986,0.002032998,0.09510592,0.097138918,0,0.002032998
7,1987,0.008340883,0.10021284,0.108553723,0,0.008340883
7,1988,0.001571287,0.09832914,0.099900427,0,0.001571287
7,1989,0.000207837,0.10456628,0.104774117,0,0.000207837
7,2015,-0.04671576,0.2549274,0.20821164,0.04671576,0
7,1991,-0.00246974,0.1071616,0.10469186,0.00246974,0
7,1992,-0.00171626,0.10038028,0.09866402,0.00171626,0
7,1993,-0.01285102,0.10607324,0.09322222,0.01285102,0
7,1994,-0.01126034,0.11306386,0.10180352,0.01126034,0
7,1995,-0.01992536,0.13106366,0.1111383,0.01992536,0
7,1996,-0.02289742,0.14224028,0.11934286,0.02289742,0
7,1997,-0.0278369,0.15919358,0.13135668,0.0278369,0
7,1998,-0.03131128,0.17510038,0.1437891,0.03131128,0
7,1999,-0.03273452,0.1596959,0.12696138,0.03273452,0
7,2000,-0.03026478,0.16145402,0.13118924,0.03026478,0
7,2001,-0.0391391,0.16174704,0.12260794,0.0391391,0
7,2002,-0.03344614,0.16183076,0.12838462,0.03344614,0
7,2003,-0.0115115,0.14052402,0.12901252,0.0115115,0
7,2004,-0.0027209,0.14680302,0.14408212,0.0027209,0
25,1975,0.060714296,0.007393398,0.068107694,0,0.060714296
7,2006,-0.02398578,0.1559285,0.13194272,0.02398578,0
7,2007,-0.03039036,0.17066322,0.14027286,0.03039036,0
7,2008,-0.05031572,0.18636072,0.136045,0.05031572,0
7,2009,-0.04278092,0.1896258,0.14684488,0.04278092,0
1,2010,0.031557665,2.9726879,3.004245565,0,0.031557665
7,2011,-0.06082258,0.24149034,0.18066776,0.06082258,0
7,2012,-0.0625807,0.25321114,0.19063044,0.0625807,0
7,2013,-0.05868772,0.25107628,0.19238856,0.05868772,0
7,2014,-0.05048316,0.25944828,0.20896512,0.05048316,0
3,1990,0.023628507,0.059147791,0.082776298,0,0.023628507
8,1971,-0.0077441,0.10364536,0.09590126,0.0077441,0
8,1972,-0.00761852,0.10938018,0.10176166,0.00761852,0
8,1973,-0.00343252,0.12415676,0.12072424,0.00343252,0
8,1974,-0.00343252,0.13591942,0.1324869,0.00343252,0
20,1990,0.022674826,0.07396662,0.096641446,0,0.022674826
8,1976,-0.00129766,0.14249144,0.14119378,0.00129766,0
8,1977,-0.00033488,0.14353794,0.14320306,0.00033488,0
8,1978,0.019656953,0.14897974,0.168636693,0,0.019656953
8,1979,0.008730662,0.1672307,0.175961362,0,0.008730662
8,1980,0.002956395,0.16651908,0.169475475,0,0.002956395
8,1981,0.002143877,0.16526328,0.167407157,0,0.002143877
8,1982,0.00095061,0.14952392,0.15047453,0,0.00095061
8,1983,0.00071473,0.14433328,0.14504801,0,0.00071473
8,1984,-0.01259986,0.1534169,0.14081704,0.01259986,0
8,1985,-0.00389298,0.15902614,0.15513316,0.00389298,0
8,1986,-0.00205114,0.16141216,0.15936102,0.00205114,0
8,1987,0.006124037,0.17200274,0.178126777,0,0.006124037
8,1988,-0.00276276,0.186277,0.18351424,0.00276276,0
8,1989,0.001514238,0.19058858,0.192102818,0,0.001514238
9,1975,0.047379299,0.040173698,0.087552997,0,0.047379299
8,1991,0.003592577,0.16434236,0.167934937,0,0.003592577
8,1992,-0.002093,0.16957486,0.16748186,0.002093,0
8,1993,-0.00853944,0.16237494,0.1538355,0.00853944,0
8,1994,-0.01707888,0.17062136,0.15354248,0.01707888,0
8,1995,-0.0169533,0.18389098,0.16693768,0.0169533,0
8,1996,-0.01310218,0.20561632,0.19251414,0.01310218,0
8,1997,-0.01582308,0.21072324,0.19490016,0.01582308,0
8,1998,-0.01456728,0.21658364,0.20201636,0.01456728,0
8,1999,-0.01979978,0.22696492,0.20716514,0.01979978,0
8,2000,-0.03692052,0.22884862,0.1919281,0.03692052,0
8,2001,-0.0238602,0.20896512,0.18510492,0.0238602,0
8,2002,-0.04554368,0.2178813,0.17233762,0.04554368,0
8,2003,-0.03972514,0.21570458,0.17597944,0.03972514,0
8,2004,-0.04236232,0.23814154,0.19577922,0.04236232,0
21,1975,0.033787793,0.20745816,0.241245953,0,0.033787793
8,2006,-0.0805805,0.21478366,0.13420316,0.0805805,0
8,2007,-0.08166886,0.20837908,0.12671022,0.08166886,0
8,2008,-0.09364082,0.1959048,0.10226398,0.09364082,0
8,2009,-0.09108736,0.18129566,0.0902083,0.09108736,0
6,2015,-0.15350062,0.3365544,0.18305378,0.15350062,0
8,2011,-0.12742184,0.1944397,0.06701786,0.12742184,0
8,2012,-0.08840832,0.2283463,0.13993798,0.08840832,0
8,2013,-0.07819448,0.23801596,0.15982148,0.07819448,0
8,2014,-0.08928738,0.23500204,0.14571466,0.08928738,0
10,1990,0.013725069,0.10678486,0.120509929,0,0.013725069
9,1971,0.101518865,0.035834209,0.137353074,0,0.101518865
9,1972,0.095682362,0.029226356,0.124908718,0,0.095682362
9,1973,0.101702477,0.031131531,0.132834008,0,0.101702477
9,1974,0.078932357,0.029677272,0.108609629,0,0.078932357
6,1990,0.011827594,0.13596128,0.147788874,0,0.011827594
9,1976,0.040554072,0.039370293,0.079924365,0,0.040554072
9,1977,0.029327621,0.037732559,0.06706018,0,0.029327621
9,1978,0.038297901,0.042377686,0.080675587,0,0.038297901
9,1979,0.038196338,0.041896894,0.080093232,0,0.038196338
9,1980,0.03394287,0.03920595,0.07314882,0,0.03394287
9,1981,0.020345069,0.038544761,0.05888983,0,0.020345069
9,1982,0.019957413,0.038956535,0.058913948,0,0.019957413
9,1983,0.015242709,0.041362221,0.05660493,0,0.015242709
9,1984,0.010378193,0.041729368,0.052107561,0,0.010378193
9,1985,-0.006202452,0.044064721,0.037862269,0.006202452,0
9,1986,-0.009286447,0.046706852,0.037420405,0.009286447,0
9,1987,-0.013545392,0.049492172,0.03594678,0.013545392,0
9,1988,-0.013680417,0.051913598,0.038233181,0.013680417,0
9,1989,-0.015203285,0.048525663,0.033322378,0.015203285,0
22,2005,0.014100397,0.04014374,0.054244137,0,0.014100397
9,1991,-0.021667221,0.045737139,0.024069918,0.021667221,0
9,1992,0.005388565,0.046171136,0.051559701,0,0.005388565
9,1993,0.019599211,0.044876545,0.064475756,0,0.019599211
9,1994,0.031604542,0.045652481,0.077257023,0,0.031604542
9,1995,0.019605271,0.049654433,0.069259704,0,0.019605271
9,1996,0.013394842,0.053868624,0.067263466,0,0.013394842
9,1997,0.00815233,0.06025609,0.06840842,0,0.00815233
9,1998,0.006848173,0.076491077,0.08333925,0,0.006848173
9,1999,0.025224698,0.078632472,0.10385717,0,0.025224698
9,2000,0.032386121,0.080921801,0.113307922,0,0.032386121
9,2001,0.027572709,0.068937993,0.096510702,0,0.027572709
9,2002,0.017325802,0.070309858,0.08763566,0,0.017325802
9,2003,0.020222442,0.069250083,0.089472525,0,0.020222442
9,2004,0.008836054,0.086021827,0.094857881,0,0.008836054
21,1990,0.01056261,0.359844835,0.370407445,0,0.01056261
9,2006,0.001780273,0.101841611,0.103621884,0,0.001780273
9,2007,-0.002615159,0.107045193,0.104430034,0.002615159,0
9,2008,-0.001495041,0.108938138,0.107443097,0.001495041,0
9,2009,-0.005603785,0.099103137,0.093499352,0.005603785,0
20,2005,0.013037759,0.12110098,0.134138739,0,0.013037759
9,2011,0.002774837,0.10381238,0.106587217,0,0.002774837
9,2012,-0.043598546,0.099543463,0.055944917,0.043598546,0
9,2013,-0.052115646,0.11042586,0.058310214,0.052115646,0
9,2014,-0.059123844,0.113078524,0.05395468,0.059123844,0
9,2005,0.010674334,0.097384921,0.108059255,0,0.010674334
10,1971,0,0.044569957,0.044569957,0,0
10,1972,0,0.045994721,0.045994721,0,0
10,1973,0,0.046605051,0.046605051,0,0
10,1974,0,0.048436042,0.048436042,0,0
32,2005,0.010381161,0.0274183,0.037799461,0,0.010381161
10,1976,0,0.042738966,0.042738966,0,0
10,1977,0,0.043959626,0.043959626,0,0
10,1978,0,0.045180286,0.045180286,0,0
10,1979,0,0.046400947,0.046400947,0,0
10,1980,0,0.047215381,0.047215381,0,0
10,1981,0,0.048233919,0.048233919,0,0
10,1982,0,0.049048353,0.049048353,0,0
10,1983,0,0.05006491,0.05006491,0,0
10,1984,0,0.05067524,0.05067524,0,0
10,1985,0,0.05128557,0.05128557,0,0
10,1986,0,0.052304108,0.052304108,0,0
10,1987,0,0.053567222,0.053567222,0,0
10,1988,0,0.054949533,0.054949533,0,0
10,1989,0,0.055559863,0.055559863,0,0
3,2015,0.063200973,0.116242992,0.179443965,0,0.063200973
10,1991,0.015874176,0.09996168,0.115835856,0,0.015874176
10,1992,-0.00510692,0.08401302,0.0789061,0.00510692,0
10,1993,0.007981492,0.04537624,0.053357732,0,0.007981492
10,1994,0.002052405,0.0475111,0.049563505,0,0.002052405
10,1995,0.000978885,0.05203198,0.053010865,0,0.000978885
10,1996,0.000856491,0.05667844,0.057534931,0,0.000856491
10,1997,0.004151476,0.05299476,0.057146236,0,0.004151476
10,1998,-0.00163254,0.0571389,0.05550636,0.00163254,0
10,1999,0.006731643,0.05270174,0.059433383,0,0.006731643
10,2000,0.004905325,0.04734366,0.052248985,0,0.004905325
10,2001,0.00601843,0.04663204,0.05265047,0,0.00601843
10,2002,0.008215148,0.0470925,0.055307648,0,0.008215148
10,2003,0.008734423,0.05320406,0.061938483,0,0.008734423
10,2004,0.003931299,0.05764122,0.061572519,0,0.003931299
